idCarpeta;Delito;Categoria;FechaHecho;Año_hecho;Mes_hecho;Sexo;Edad;TipoPersona;CalidadJuridica;ClasificacionDelito;lon;lat;geopoint
8511260;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-01 02:20:00;2019;Septiembre;Masculino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2629934001808;19.3203439004999;19.3203439005,-99.2629934002
8511362;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-01 09:45:00;2019;Septiembre;Masculino;38;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2556425003021;19.3014021992471;19.3014021992,-99.2556425003
8511493;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-30 18:00:00;2019;Agosto;Masculino;45;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1016446798094;19.5074336920222;19.507433692,-99.1016446798
8511507;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-31 06:46:00;2019;Agosto;Masculino;42;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0546754523265;19.3290835718247;19.3290835718,-99.0546754523
8511508;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-01 14:40:00;2019;Septiembre;Masculino;35;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1323786002175;19.4282192023297;19.4282192023,-99.1323786002
8511530;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-31 15:30:00;2019;Agosto;Femenino;30;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1296255385387;19.4354441955711;19.4354441956,-99.1296255385
8511627;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-01 01:00:00;2019;Septiembre;Masculino;20;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1320974962778;19.4432985894173;19.4432985894,-99.1320974963
8511857;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 03:40:00;2019;Septiembre;Masculino;62;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1274531199986;19.3707788967544;19.3707788968,-99.12745312
8511992;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-01 23:30:00;2019;Septiembre;Masculino;23;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0598652972329;19.2921478729338;19.2921478729,-99.0598652972
8512043;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-31 08:30:00;2019;Agosto;Masculino;22;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0773890046584;19.4167872899091;19.4167872899,-99.0773890047
8512052;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-30 14:40:00;2019;Agosto;Masculino;53;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0976703404543;19.3917156195236;19.3917156195,-99.0976703405
8512189;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 09:00:00;2019;Septiembre;Masculino;36;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2007762995611;19.4038387035158;19.4038387035,-99.2007762996
8512255;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 05:15:00;2019;Septiembre;Masculino;23;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0935451838604;19.2477810142592;19.2477810143,-99.0935451839
8512275;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-01 20:00:00;2019;Septiembre;Masculino;40;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1879170156991;19.3748609091423;19.3748609091,-99.1879170157
8512362;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 16:20:00;2019;Septiembre;Masculino;40;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1813916869804;19.457457153742;19.4574571537,-99.181391687
8512431;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 15:07:00;2019;Septiembre;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1714569897579;19.4488993659517;19.448899366,-99.1714569898
8512521;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-01 23:30:00;2019;Septiembre;Masculino;34;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2141709999865;19.3801563005549;19.3801563006,-99.214171
8512575;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 11:30:00;2019;Septiembre;NA;25;NA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0877891996978;19.3841496997613;19.3841496998,-99.0877891997
8512597;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 01:30:00;2019;Septiembre;Masculino;30;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1894539839727;19.3605706626177;19.3605706626,-99.189453984
8512627;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 07:55:00;2019;Septiembre;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0854049843277;19.3916876324791;19.3916876325,-99.0854049843
8512671;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 22:40:00;2019;Septiembre;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2000748201538;19.4896701530581;19.4896701531,-99.2000748202
8512754;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 03:30:00;2019;Septiembre;Masculino;42;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1426532187635;19.4453564351314;19.4453564351,-99.1426532188
8512789;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 07:23:00;2019;Septiembre;Masculino;58;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1948052880893;19.4613105977771;19.4613105978,-99.1948052881
8512817;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 04:30:00;2019;Septiembre;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0140730097104;19.3438168002135;19.3438168002,-99.0140730097
8512998;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 19:00:00;2019;Septiembre;Masculino;43;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0806886419096;19.3701872024951;19.3701872025,-99.0806886419
8513141;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;NA;NA;NA;Masculino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1222706402035;19.4325348879353;19.4325348879,-99.1222706402
8513194;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 16:56:00;2019;Septiembre;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1827213838948;19.506240349136;19.5062403491,-99.1827213839
8513234;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 16:10:00;2019;Septiembre;Masculino;20;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1363833098229;19.390133763932;19.3901337639,-99.1363833098
8513380;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-26 06:00:00;2019;Agosto;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1673898697188;19.3830873516283;19.3830873516,-99.1673898697
8513381;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 21:20:00;2019;Septiembre;Masculino;36;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1925184066853;19.4894125432547;19.4894125433,-99.1925184067
8513427;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 12:30:00;2019;Septiembre;Masculino;39;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2356130364472;19.3563219303615;19.3563219304,-99.2356130364
8513430;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 20:25:00;2019;Septiembre;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1681966499891;19.383311952029;19.383311952,-99.16819665
8513531;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 21:45:00;2019;Septiembre;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1247087701268;19.400160393861;19.4001603939,-99.1247087701
8513637;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-04 06:00:00;2019;Septiembre;Femenino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1078894198383;19.4434241479745;19.443424148,-99.1078894198
8513651;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 14:30:00;2019;Septiembre;Masculino;24;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1944709998074;19.3886380010383;19.388638001,-99.1944709998
8513959;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 13:30:00;2019;Septiembre;Masculino;38;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.160464410129;19.3859014839376;19.3859014839,-99.1604644101
8513960;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-04 12:30:00;2019;Septiembre;Masculino;49;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1936111597805;19.386986400506;19.3869864005,-99.1936111598
8514022;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 21:30:00;2019;Septiembre;Masculino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2325139098042;19.3584846110991;19.3584846111,-99.2325139098
8514036;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 22:15:00;2019;Septiembre;Masculino;25;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1756462815206;19.4902548423782;19.4902548424,-99.1756462815
8514060;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 09:15:00;2019;Septiembre;Masculino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.191984320573;19.4024480438144;19.4024480438,-99.1919843206
8514212;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-04 12:30:00;2019;Septiembre;Masculino;62;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1204108680472;19.4221317538607;19.4221317539,-99.120410868
8514238;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-04 16:26:00;2019;Septiembre;Femenino;57;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1633747999018;19.3772967025985;19.3772967026,-99.1633747999
8514435;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-04 21:15:00;2019;Septiembre;Femenino;32;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2086843847196;19.3654766032737;19.3654766033,-99.2086843847
8514512;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 04:00:00;2019;Septiembre;Masculino;40;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1473732098008;19.4351938325529;19.4351938326,-99.1473732098
8514566;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 08:40:00;2019;Septiembre;Femenino;32;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0946259860571;19.5006837166198;19.5006837166,-99.0946259861
8514644;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-04 10:30:00;2019;Septiembre;Masculino;30;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8514753;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 12:14:00;2019;Septiembre;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1858110600691;19.4027039506638;19.4027039507,-99.1858110601
8514772;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-04 21:00:00;2019;Septiembre;Masculino;20;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1761884002829;19.3267733997174;19.3267733997,-99.1761884003
8514784;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 09:50:00;2019;Septiembre;Femenino;49;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2237368199255;19.3589276328457;19.3589276328,-99.2237368199
8514870;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-03 21:07:00;2019;Septiembre;Masculino;30;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2546117303218;19.3695566413026;19.3695566413,-99.2546117303
8515061;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 17:00:00;2019;Septiembre;Masculino;47;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1200860289772;19.437101861433;19.4371018614,-99.120086029
8515100;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 18:45:00;2019;Septiembre;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1407546403058;19.5213511599672;19.52135116,-99.1407546403
8515171;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-02 18:45:00;2019;Septiembre;Femenino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1270869996461;19.5209240912667;19.5209240913,-99.1270869996
8515252;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 21:15:00;2019;Septiembre;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0813213600299;19.3509460513599;19.3509460514,-99.08132136
8515324;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 21:22:00;2019;Septiembre;Femenino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1553635100853;19.4033041597828;19.4033041598,-99.1553635101
8515385;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-06 04:19:00;2019;Septiembre;Masculino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1439580895962;19.4438107890083;19.443810789,-99.1439580896
8515484;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-30 22:00:00;2019;Agosto;Masculino;51;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1603410204085;19.4308706892275;19.4308706892,-99.1603410204
8515485;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 21:00:00;2019;Septiembre;Masculino;31;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0603871601855;19.3475623266629;19.3475623267,-99.0603871602
8515744;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-06 05:00:00;2019;Septiembre;Masculino;30;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1547459398664;19.4192712839772;19.419271284,-99.1547459399
8515746;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-06 13:50:00;2019;Septiembre;Femenino;32;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2103418700771;19.5084658036607;19.5084658037,-99.2103418701
8515993;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-06 11:50:00;2019;Septiembre;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1376643604086;19.5221500913922;19.5221500914,-99.1376643604
8516074;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-06 20:30:00;2019;Septiembre;Femenino;17;FISICA;VICTIMA;FUERO COMUN;-99.1187409962149;19.4904760317413;19.4904760317,-99.1187409962
8516101;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2018-08-25 05:20:00;2018;Agosto;Masculino;52;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0748783650193;19.3344414199987;19.33444142,-99.074878365
8516134;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-06 20:15:00;2019;Septiembre;Masculino;31;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0957750198522;19.380843902243;19.3808439022,-99.0957750199
8516191;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-06 13:48:00;2019;Septiembre;Masculino;33;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1990159719624;19.3979734319505;19.397973432,-99.199015972
8516191;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-06 13:48:00;2019;Septiembre;Masculino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1990159719624;19.3979734319505;19.397973432,-99.199015972
8516292;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-07 05:45:00;2019;Septiembre;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0072231000677;19.3447222998322;19.3447222998,-99.0072231001
8516303;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-06 18:30:00;2019;Septiembre;NA;NA;MORAL;VICTIMA;FUERO COMUN;-99.1998078735714;19.5130202969106;19.5130202969,-99.1998078736
8516389;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-07 11:00:00;2019;Septiembre;Masculino;43;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0052405780927;19.2634305104516;19.2634305105,-99.0052405781
8516455;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-07 13:45:00;2019;Septiembre;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.119710919952;19.4836717536849;19.4836717537,-99.11971092
8516467;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-26 11:30:00;2019;Agosto;Masculino;39;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1077185899711;19.4446993853595;19.4446993854,-99.10771859
8516468;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-07 13:32:00;2019;Septiembre;Masculino;24;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1470022201402;19.4375523178997;19.4375523179,-99.1470022201
8516472;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-30 17:40:00;2019;Agosto;Femenino;31;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1572094561919;19.3862209111565;19.3862209112,-99.1572094562
8516530;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-06-20 14:45:00;2019;Junio;Femenino;45;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2155214996455;19.3887443025916;19.3887443026,-99.2155214996
8516629;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-08-19 12:00:00;2019;Agosto;Masculino;51;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0922715304627;19.4298777241434;19.4298777241,-99.0922715305
8516638;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-07 12:30:00;2019;Septiembre;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2245824043896;19.3582567670017;19.358256767,-99.2245824044
8516665;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-05 11:30:00;2019;Septiembre;Masculino;32;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1110840401129;19.3813265932744;19.3813265933,-99.1110840401
8516792;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-07 23:30:00;2019;Septiembre;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0453101996032;19.3219096954146;19.3219096954,-99.0453101996
8516800;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;2019-09-08 00:00:00;2019;Septiembre;Masculino;33;FISICA;VICTIMA;FUERO COMUN;-99.1451228999018;19.4349445009481;19.4349445009,-99.1451228999
